Frecuencia,Tiempo CH1,V1,Tiempo CH2,V2
49000.0,-4.112e-05,0.0,-4.112e-05,0.0
49000.0,-4.108e-05,0.02,-4.108e-05,-0.02
49000.0,-4.104e-05,0.04,-4.104e-05,-0.02
49000.0,-4.1e-05,0.06,-4.1e-05,0.0
49000.0,-4.096e-05,0.08,-4.096e-05,-0.02
49000.0,-4.092e-05,0.08,-4.092e-05,0.0
49000.0,-4.088e-05,0.12,-4.088e-05,-0.02
49000.0,-4.084e-05,0.1,-4.084e-05,0.0
49000.0,-4.08e-05,0.1,-4.08e-05,0.0
49000.0,-4.076e-05,0.14,-4.076e-05,0.0
49000.0,-4.072e-05,0.14,-4.072e-05,-0.02
49000.0,-4.0680000000000004e-05,0.16,-4.0680000000000004e-05,-0.02
49000.0,-4.0640000000000004e-05,0.16,-4.0640000000000004e-05,0.0
49000.0,-4.0600000000000004e-05,0.18,-4.0600000000000004e-05,-0.02
49000.0,-4.0560000000000005e-05,0.2,-4.0560000000000005e-05,0.02
49000.0,-4.052e-05,0.2,-4.052e-05,0.0
49000.0,-4.0480000000000005e-05,0.2,-4.0480000000000005e-05,0.0
49000.0,-4.044e-05,0.22,-4.044e-05,-0.02
49000.0,-4.0400000000000006e-05,0.24,-4.0400000000000006e-05,0.0
49000.0,-4.036e-05,0.28,-4.036e-05,-0.02
49000.0,-4.032e-05,0.26,-4.032e-05,0.0
49000.0,-4.028e-05,0.26,-4.028e-05,0.0
49000.0,-4.024e-05,0.28,-4.024e-05,0.02
49000.0,-4.02e-05,0.28,-4.02e-05,-0.02
49000.0,-4.016e-05,0.3,-4.016e-05,-0.02
49000.0,-4.012e-05,0.34,-4.012e-05,-0.02
49000.0,-4.008e-05,0.34,-4.008e-05,0.02
49000.0,-4.004e-05,0.38,-4.004e-05,-0.02
49000.0,-4e-05,0.34,-4e-05,0.0
49000.0,-3.9960000000000004e-05,0.34,-3.9960000000000004e-05,0.0
49000.0,-3.9920000000000004e-05,0.38,-3.9920000000000004e-05,0.0
49000.0,-3.9880000000000004e-05,0.4,-3.9880000000000004e-05,0.0
49000.0,-3.984e-05,0.4,-3.984e-05,0.0
49000.0,-3.9800000000000005e-05,0.4,-3.9800000000000005e-05,0.0
49000.0,-3.976e-05,0.42,-3.976e-05,0.0
49000.0,-3.9720000000000006e-05,0.46,-3.9720000000000006e-05,0.0
49000.0,-3.968e-05,0.46,-3.968e-05,-0.02
49000.0,-3.964e-05,0.48,-3.964e-05,0.0
49000.0,-3.96e-05,0.46,-3.96e-05,-0.02
49000.0,-3.956e-05,0.48,-3.956e-05,0.0
49000.0,-3.952e-05,0.5,-3.952e-05,0.0
49000.0,-3.948e-05,0.52,-3.948e-05,0.0
49000.0,-3.944e-05,0.52,-3.944e-05,0.0
49000.0,-3.94e-05,0.54,-3.94e-05,-0.02
49000.0,-3.936e-05,0.56,-3.936e-05,0.0
49000.0,-3.932e-05,0.56,-3.932e-05,0.0
49000.0,-3.9280000000000003e-05,0.58,-3.9280000000000003e-05,0.0
49000.0,-3.9240000000000004e-05,0.56,-3.9240000000000004e-05,0.0
49000.0,-3.9200000000000004e-05,0.58,-3.9200000000000004e-05,-0.02
49000.0,-3.9160000000000005e-05,0.58,-3.9160000000000005e-05,0.0
49000.0,-3.9120000000000005e-05,0.58,-3.9120000000000005e-05,-0.02
49000.0,-3.908e-05,0.64,-3.908e-05,-0.02
49000.0,-3.9040000000000006e-05,0.62,-3.9040000000000006e-05,-0.02
49000.0,-3.9e-05,0.62,-3.9e-05,-0.02
49000.0,-3.896e-05,0.64,-3.896e-05,0.0
49000.0,-3.892e-05,0.64,-3.892e-05,0.0
49000.0,-3.888e-05,0.66,-3.888e-05,0.0
49000.0,-3.884e-05,0.68,-3.884e-05,0.02
49000.0,-3.88e-05,0.68,-3.88e-05,-0.02
49000.0,-3.876e-05,0.7000000000000001,-3.876e-05,-0.02
49000.0,-3.872e-05,0.7000000000000001,-3.872e-05,-0.02
49000.0,-3.868e-05,0.7000000000000001,-3.868e-05,0.0
49000.0,-3.864e-05,0.72,-3.864e-05,-0.04
49000.0,-3.86e-05,0.72,-3.86e-05,0.0
49000.0,-3.8560000000000004e-05,0.74,-3.8560000000000004e-05,-0.02
49000.0,-3.8520000000000004e-05,0.74,-3.8520000000000004e-05,-0.02
49000.0,-3.8480000000000004e-05,0.74,-3.8480000000000004e-05,0.0
49000.0,-3.8440000000000005e-05,0.78,-3.8440000000000005e-05,0.0
49000.0,-3.84e-05,0.74,-3.84e-05,-0.02
49000.0,-3.8360000000000005e-05,0.78,-3.8360000000000005e-05,0.0
49000.0,-3.832e-05,0.8,-3.832e-05,0.0
49000.0,-3.8280000000000006e-05,0.8,-3.8280000000000006e-05,0.0
49000.0,-3.824e-05,0.8200000000000001,-3.824e-05,-0.02
49000.0,-3.82e-05,0.8,-3.82e-05,-0.02
49000.0,-3.816e-05,0.8,-3.816e-05,0.0
49000.0,-3.812e-05,0.8200000000000001,-3.812e-05,0.0
49000.0,-3.808e-05,0.8200000000000001,-3.808e-05,-0.04
49000.0,-3.804e-05,0.8200000000000001,-3.804e-05,0.0
49000.0,-3.8e-05,0.84,-3.8e-05,-0.02
49000.0,-3.796e-05,0.88,-3.796e-05,-0.02
49000.0,-3.792e-05,0.86,-3.792e-05,0.0
49000.0,-3.788e-05,0.88,-3.788e-05,-0.02
49000.0,-3.7840000000000004e-05,0.86,-3.7840000000000004e-05,-0.02
49000.0,-3.7800000000000004e-05,0.9,-3.7800000000000004e-05,0.02
49000.0,-3.7760000000000004e-05,0.88,-3.7760000000000004e-05,-0.02
49000.0,-3.772e-05,0.88,-3.772e-05,0.0
49000.0,-3.7680000000000005e-05,0.9,-3.7680000000000005e-05,-0.02
49000.0,-3.764e-05,0.88,-3.764e-05,-0.04
49000.0,-3.7600000000000006e-05,0.92,-3.7600000000000006e-05,-0.02
49000.0,-3.756e-05,0.92,-3.756e-05,0.0
49000.0,-3.752e-05,0.92,-3.752e-05,-0.02
49000.0,-3.748e-05,0.92,-3.748e-05,0.0
49000.0,-3.744e-05,0.92,-3.744e-05,0.0
49000.0,-3.74e-05,0.96,-3.74e-05,-0.02
49000.0,-3.736e-05,0.9400000000000001,-3.736e-05,-0.02
49000.0,-3.732e-05,0.9400000000000001,-3.732e-05,-0.02
49000.0,-3.728e-05,0.96,-3.728e-05,0.0
49000.0,-3.724e-05,0.9400000000000001,-3.724e-05,0.0
49000.0,-3.72e-05,0.9400000000000001,-3.72e-05,-0.04
49000.0,-3.716e-05,0.96,-3.716e-05,-0.02
49000.0,-3.7120000000000004e-05,0.98,-3.7120000000000004e-05,0.0
49000.0,-3.7080000000000004e-05,0.96,-3.7080000000000004e-05,0.0
49000.0,-3.7040000000000005e-05,0.96,-3.7040000000000005e-05,-0.02
49000.0,-3.7000000000000005e-05,0.96,-3.7000000000000005e-05,-0.04
49000.0,-3.696e-05,0.98,-3.696e-05,0.02
49000.0,-3.6920000000000006e-05,1.0,-3.6920000000000006e-05,0.0
49000.0,-3.688e-05,0.98,-3.688e-05,0.0
49000.0,-3.684e-05,0.98,-3.684e-05,-0.02
49000.0,-3.68e-05,1.0,-3.68e-05,-0.02
